"","lizard_id","trt","sex","current_enclosure","egg_id","clutch","egg_enclosure","egg_date","hatch_date","death_date","liz_status","mortality","notes","maze","group","day","batch","choice","errors","arm_chosen","obs","temp","cort","first_non_na"
"585",2959,"A_23",NA,"E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"A",1,20,1,0,"S","","Cold","Control",1
"586",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,19,1,0,"NW","","Hot","Control",1
"587",3051,"B_28",NA,"E296_23","EG3051","CL836_24","E008_F120","6/12/2023","5/1/2024",NA,"ALIVE",0,"",3,"C",1,18,1,0,"NW","","Hot","CORT",1
"588",2951,"B_28",NA,"E115_23","EG2951","CL813_24","E036_F120","1/12/2023","1/1/2024",NA,"ALIVE",0,"",1,"E",1,16,1,0,"SE","","Hot","CORT",1
"589",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,16,1,0,"SW","","Cold","CORT",1
"590",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,15,1,0,"NW","","Hot","Control",1
"591",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"592",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,12,1,0,"NW","","Hot","Control",1
"593",3154,"A_28",NA,"E510_23","EG3154","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"J",1,11,1,0,"SE","","Hot","Control",1
"594",3201,"A_28",NA,"E604_23","EG3201","CL874_24","E040_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",3,"J",1,11,1,0,"SW","","Hot","Control",1
"595",2952,"A_23",NA,"E1026_23","EG2952","CL813_24","E036_F120","1/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"L",1,9,1,0,"SW","","Cold","Control",1
"596",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,9,1,0,"S","","Cold","CORT",1
"597",3155,"B_23",NA,"E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"M",1,8,1,0,"SE","","Cold","CORT",1
"598",3024,"A_28",NA,"E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024",NA,"ALIVE",0,"",1,"N",1,7,1,0,"SE","","Hot","Control",1
"599",3040,"A_28",NA,"E477_23","EG3040","CL833_24","E008_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",3,"N",1,7,1,0,"NW","","Hot","Control",1
"600",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,6,1,0,"NW","","Hot","CORT",1
"601",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,5,1,0,"NW","","Hot","CORT",1
"602",3090,"A_28",NA,"E195_23","EG3090","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"Q",1,4,1,0,"SW","","Hot","Control",1
"603",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,3,1,0,"NW","","Cold","CORT",1
"604",2924,"B_23",NA,"E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"T",1,1,1,0,"SE","","Cold","CORT",1
"605",3195,"B_28",NA,"E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",3,"T",1,1,1,0,"SW","","Hot","CORT",1
"606",2926,"A_23",NA,"E268_23","EG2926","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",1,"A",1,1,1,0,"SE","","Cold","Control",1
"607",2908,"A_23",NA,"E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"A",1,1,1,0,"SW","","Cold","Control",1
"608",2959,"A_23",NA,"E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"A",1,1,1,0,"S","","Cold","Control",1
"609",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,2,1,0,"S","","Cold","Control",1
"610",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,3,1,0,"SE","","Hot","Control",1
"611",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,5,1,0,"SW","","Cold","CORT",1
"612",3098,"A_28",NA,"E185_23","EG3098","CL850_24","E028_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",4,"E",1,5,1,0,"S","","Hot","Control",1
"613",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,8,1,0,"SE","","Hot","CORT",1
"614",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,8,1,0,"NW","","Hot","CORT",1
"615",2970,"B_28",NA,"E168_23","EG2970","CL817_24","E018_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",3,"H",1,8,1,0,"SW","","Hot","CORT",1
"616",3109,"A_28",NA,"E464_23","EG3109","CL852_24","E042_F120","11/12/2023","12/1/2024",NA,"ALIVE",0,"",4,"I",1,9,1,0,"S","","Hot","Control",1
"617",2904,"A_23",NA,"E044_23","EG2904","CL802_24","E014_F120","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"L",1,12,1,0,"SE","","Cold","Control",1
"618",2952,"A_23",NA,"E1026_23","EG2952","CL813_24","E036_F120","1/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"L",1,12,1,0,"SW","","Cold","Control",1
"619",3040,"A_28",NA,"E477_23","EG3040","CL833_24","E008_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",3,"N",1,14,1,0,"SW","","Hot","Control",1
"620",3034,"B_23",NA,"E1021_23","EG3034","CL831_24","E033_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"Dented/dessicated",1,"O",1,15,1,0,"SE","","Cold","CORT",1
"621",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,15,1,0,"S","","Cold","CORT",1
"622",2919,"B_23",NA,"E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024",NA,"ALIVE",0,"",3,"P",1,16,1,0,"SW","","Cold","CORT",1
"623",3031,"A_23",NA,"E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",4,"Q",1,17,1,0,"S","","Cold","Control",1
"624",3193,"A_28",NA,"E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024",NA,"ALIVE",0,"",4,"R",1,18,1,0,"S","","Hot","Control",1
"625",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,19,1,0,"SW","","Hot","Control",1
"626",2924,"B_23",NA,"E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"T",1,20,1,0,"SE","","Cold","CORT",1
"627",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,2,1,0,"S","","Cold","Control",1
"628",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,3,1,0,"SE","","Hot","Control",1
"629",3095,"A_23",NA,"E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024",NA,"ALIVE",0,"",2,"D",1,4,1,0,"NW","","Cold","Control",1
"630",3079,"A_28",NA,"E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"F",1,6,1,0,"SE","","Hot","Control",1
"631",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,6,1,0,"NW","","Hot","Control",1
"632",2873,"A_23",NA,"E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"G",1,7,1,0,"NW","","Cold","Control",1
"633",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,8,1,0,"NW","","Hot","CORT",1
"634",3198,"B_28",NA,"E765_23","EG3198","CL874_24","E040_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",4,"H",1,8,1,0,"S","","Hot","CORT",1
"635",3188,"B_28",NA,"E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",1,"I",1,9,1,0,"SE","","Hot","CORT",1
"636",2958,"B_23",NA,"E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"K",1,11,1,0,"NW","","Cold","CORT",1
"637",3025,"A_23",NA,"E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",4,"K",1,11,1,0,"S","","Cold","Control",1
"638",2885,"B_23",NA,"E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024",NA,"ALIVE",0,"",2,"N",1,14,1,0,"NW","","Cold","CORT",1
"639",2961,"B_28",NA,"E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024",NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",1,15,1,0,"NW","","Hot","CORT",1
"640",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,15,1,0,"S","","Cold","CORT",1
"641",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,16,1,0,"NW","","Hot","CORT",1
"642",3038,"A_23",NA,"E133_23","EG3038","CL833_24","E008_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"",2,"Q",1,17,1,0,"NW","","Cold","Control",1
"643",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,18,1,0,"NW","","Cold","CORT",1
"644",2995,"B_23",NA,"E1102_23","EG2995","CL822_24","E051_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"Dented",3,"R",1,18,1,0,"SW","","Cold","CORT",1
"645",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,19,1,0,"SW","","Hot","Control",1
"646",2924,"B_23",NA,"E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"T",1,20,1,0,"SE","","Cold","CORT",1
"647",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,20,1,0,"NW","","Cold","CORT",1
"648",2959,"A_23",NA,"E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"A",1,20,1,0,"S","","Cold","Control",1
"649",3039,"B_23",NA,"E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"B",1,19,1,0,"SE","","Cold","CORT",1
"650",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,19,1,0,"S","","Cold","Control",1
"651",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,18,1,0,"SE","","Hot","Control",1
"652",2984,"A_28",NA,"E564_23","EG2984","CL820_24","E050_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"C",1,18,1,0,"NW","","Hot","Control",1
"653",3095,"A_23",NA,"E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024",NA,"ALIVE",0,"",2,"D",1,17,1,0,"S","","Cold","Control",1
"654",2997,"A_28",NA,"E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"Dented",4,"D",1,17,1,0,"S","","Hot","Control",1
"655",3079,"A_28",NA,"E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"F",1,15,1,0,"SE","","Hot","Control",1
"656",3009,"A_23",NA,"E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"G",1,14,1,0,"SW","","Cold","Control",1
"657",2967,"B_23",NA,"E621_23","EG2967","CL817_24","E018_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"G",1,14,1,0,"S","","Cold","CORT",1
"658",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,13,1,0,"SE","","Hot","CORT",1
"659",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"660",2922,"A_23",NA,"E660_23","EG2922","CL807_24","E011_M/E024_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"J",1,11,1,0,"S","","Cold","Control",1
"661",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,10,1,0,"SE","","Cold","Control",1
"662",2958,"B_23",NA,"E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",2,"K",1,10,1,0,"NW","","Cold","CORT",1
"663",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,10,1,0,"SW","","Cold","CORT",1
"664",3155,"B_23",NA,"E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"M",1,8,1,0,"SE","","Cold","CORT",1
"665",3041,"B_28",NA,"E198_23","EG3041","CL833_24","E008_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",4,"M",1,8,1,0,"S","","Hot","CORT",1
"666",3212,"B_23",NA,"E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024",NA,"ALIVE",0,"",3,"O",1,6,1,0,"SW","","Cold","CORT",1
"667",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,6,1,0,"S","","Cold","CORT",1
"668",3038,"A_23",NA,"E133_23","EG3038","CL833_24","E008_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"",2,"Q",1,4,1,0,"NW","","Cold","Control",1
"669",3031,"A_23",NA,"E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",4,"Q",1,4,1,0,"S","","Cold","Control",1
"670",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,2,1,0,"SW","","Hot","Control",1
"671",3195,"B_28",NA,"E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",3,"T",1,1,1,0,"SW","","Hot","CORT",1
"672",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,20,1,0,"NW","","Cold","CORT",1
"673",2908,"A_23",NA,"E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"A",1,20,1,0,"SW","","Cold","Control",1
"674",3039,"B_23",NA,"E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"B",1,19,1,0,"SE","","Cold","CORT",1
"675",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,19,1,0,"NW","","Hot","Control",1
"676",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,19,1,0,"S","","Cold","Control",1
"677",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,18,1,0,"SE","","Hot","Control",1
"678",3051,"B_28",NA,"E296_23","EG3051","CL836_24","E008_F120","6/12/2023","5/1/2024",NA,"ALIVE",0,"",3,"C",1,18,1,0,"SW","","Hot","CORT",1
"679",3179,"B_28",NA,"E262_23","EG3179","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",4,"C",1,18,1,0,"S","","Hot","CORT",1
"680",3099,"B_28",NA,"E158_23","EG3099","CL851_24","E012_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"D",1,17,1,0,"SE","","Hot","CORT",1
"681",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,16,1,0,"SW","","Cold","CORT",1
"682",3079,"A_28",NA,"E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"F",1,15,1,0,"SE","","Hot","Control",1
"683",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,15,1,0,"NW","","Hot","Control",1
"684",3014,"A_28",NA,"E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",4,"F",1,15,1,0,"S","","Hot","Control",1
"685",2968,"A_23",NA,"E490_23","EG2968","CL817_24","E018_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",1,"G",1,14,1,0,"SE","","Cold","Control",1
"686",2873,"A_23",NA,"E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024",NA,"ALIVE",0,"",2,"G",1,14,1,0,"NW","","Cold","Control",1
"687",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,13,1,0,"SE","","Hot","CORT",1
"688",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"689",2930,"B_23",NA,"E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024",NA,"ALIVE",0,"",4,"L",1,9,1,0,"S","","Cold","CORT",1
"690",3155,"B_23",NA,"E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"M",1,8,1,0,"SE","","Cold","CORT",1
"691",3040,"A_28",NA,"E477_23","EG3040","CL833_24","E008_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",3,"N",1,7,1,0,"SW","","Hot","Control",1
"692",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,6,1,0,"S","","Cold","CORT",1
"693",3023,"B_28",NA,"E0274_23","EG3023","CL830_24","E015_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"P",1,5,1,0,"SE","","Hot","CORT",1
"694",2919,"B_23",NA,"E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024",NA,"ALIVE",0,"",3,"P",1,5,1,0,"SW","","Cold","CORT",1
"695",3038,"A_23",NA,"E133_23","EG3038","CL833_24","E008_F120","4/12/2023","19/1/2024",NA,"ALIVE",0,"",2,"Q",1,4,1,0,"NW","","Cold","Control",1
"696",3031,"A_23",NA,"E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",4,"Q",1,4,1,0,"S","","Cold","Control",1
"697",3193,"A_28",NA,"E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024",NA,"ALIVE",0,"",4,"R",1,3,1,0,"S","","Hot","Control",1
"698",3033,"A_28",NA,"E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"S",1,2,1,0,"SE","","Hot","Control",1
"699",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,1,1,0,"NW","","Cold","CORT",1
"700",2959,"A_23",NA,"E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024",NA,"ALIVE",0,"Might be two clutches.",4,"A",1,1,1,0,"S","","Cold","Control",1
"701",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,2,1,0,"NW","","Hot","Control",1
"702",2984,"A_28",NA,"E564_23","EG2984","CL820_24","E050_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"C",1,3,1,0,"SW","","Hot","Control",1
"703",3099,"B_28",NA,"E158_23","EG3099","CL851_24","E012_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"D",1,4,1,0,"SE","","Hot","CORT",1
"704",2997,"A_28",NA,"E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"Dented",4,"D",1,4,1,0,"S","","Hot","Control",1
"705",3079,"A_28",NA,"E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",1,"F",1,6,1,0,"SE","","Hot","Control",1
"706",3014,"A_28",NA,"E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",4,"F",1,6,1,0,"S","","Hot","Control",1
"707",3188,"B_28",NA,"E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",1,"I",1,9,1,0,"SE","","Hot","CORT",1
"708",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,9,1,0,"NW","","Hot","Control",1
"709",2911,"B_23",NA,"E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024",NA,"ALIVE",0,"",3,"K",1,11,1,0,"SW","","Cold","CORT",1
"710",3155,"B_23",NA,"E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"M",1,13,1,0,"SE","","Cold","CORT",1
"711",3102,"A_28",NA,"E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"M",1,13,1,0,"NW","","Hot","Control",1
"712",2851,"B_23",NA,"E667_23","EG2851","CL786_24","E004_F120","24/11/2023","17/1/2024",NA,"ALIVE",0,"",4,"N",1,14,1,0,"S","","Cold","CORT",1
"713",3212,"B_23",NA,"E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024",NA,"ALIVE",0,"",3,"O",1,15,1,0,"SW","","Cold","CORT",1
"714",3200,"B_23",NA,"E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024",NA,"ALIVE",0,"",4,"O",1,15,1,0,"S","","Cold","CORT",1
"715",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,16,1,0,"NW","","Hot","CORT",1
"716",3065,"A_23",NA,"E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"Q",1,17,1,0,"SE","","Cold","Control",1
"717",3100,"B_23",NA,"E625_23","EG3100","CL851_24","E012_M","8/12/2023","28/1/2024",NA,"ALIVE",0,"",1,"R",1,18,1,0,"SE","","Cold","CORT",1
"718",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,19,1,0,"SW","","Hot","Control",1
"719",3195,"B_28",NA,"E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",3,"T",1,20,1,0,"SW","","Hot","CORT",1
"720",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,1,1,0,"NW","","Cold","CORT",1
"721",3039,"B_23",NA,"E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"B",1,2,1,0,"SE","","Cold","CORT",1
"722",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,2,1,0,"NW","","Hot","Control",1
"723",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,2,1,0,"S","","Cold","Control",1
"724",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,5,1,0,"SW","","Cold","CORT",1
"725",3159,"A_28",NA,"E169_23","EG3159","CL865_24","E018_M","13/12/2023","10/1/2024",NA,"ALIVE",0,"",3,"F",1,6,1,0,"SW","","Hot","Control",1
"726",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",1,"H",1,8,1,0,"SE","","Hot","CORT",1
"727",3178,"A_28",NA,"E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024",NA,"ALIVE",0,"",2,"I",1,9,1,0,"NW","","Hot","Control",1
"728",2904,"A_23",NA,"E044_23","EG2904","CL802_24","E014_F120","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"L",1,12,1,0,"SE","","Cold","Control",1
"729",2953,"B_23",NA,"E157_23","EG2953","CL813_24","E036_F120","1/12/2023","17/1/2024",NA,"ALIVE",0,"",2,"L",1,12,1,0,"NW","","Cold","CORT",1
"730",3102,"A_28",NA,"E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024",NA,"ALIVE",0,"",2,"M",1,13,1,0,"NW","","Hot","Control",1
"731",2885,"B_23",NA,"E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024",NA,"ALIVE",0,"",2,"N",1,14,1,0,"NW","","Cold","CORT",1
"732",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,16,1,0,"NW","","Hot","CORT",1
