"","lizard_id","trt","sex","current_enclosure","egg_id","clutch","egg_enclosure","egg_date","hatch_date","start_date","age","death_date","liz_status","mortality","notes","maze","group","day","batch","choice","errors","arm_chosen","obs","temp","cort"
"134",3090,"A_28","f","E195_23","EG3090","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",3,"Q",2,17,0,2,"NE","","Hot","Control"
"135",3093,"A_23","f","E073_23","EG3093","CL849_24","E014_F120","8/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"M",2,13,0,6,"N","","Cold","Control"
"136",3095,"A_23","f","E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",2,"D",2,4,0,1,"N","","Cold","Control"
"137",3098,"A_28","m","E185_23","EG3098","CL850_24","E028_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",4,"E",2,5,0,6,"N","","Hot","Control"
"138",3099,"B_28","f","E158_23","EG3099","CL851_24","E012_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",1,"D",2,4,0,1,"SW","","Hot","CORT"
"139",3100,"B_23","f","E625_23","EG3100","CL851_24","E012_M","8/12/2023","28/1/2024","17/3/2024",49,NA,"ALIVE",0,"",1,"R",2,18,1,0,"SE","","Cold","CORT"
"140",3102,"A_28","f","E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",2,"M",2,13,0,4,"N","","Hot","Control"
"141",3103,"B_23","m","E2001_23","EG3103","CL851_24","E012_M","8/12/2023","26/1/2024","17/3/2024",51,NA,"ALIVE",0,"",4,"T",2,20,1,0,"S","","Cold","CORT"
"142",3109,"A_28","m","E464_23","EG3109","CL852_24","E042_F120","11/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",4,"I",2,9,0,3,"SE","","Hot","Control"
"143",3154,"A_28","f","E510_23","EG3154","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",1,"J",2,10,0,5,"NW","","Hot","Control"
"144",3155,"B_23","f","E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",1,"M",2,13,0,5,"NE","","Cold","CORT"
"145",3157,"B_28","m","E701_23","EG3157","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",3,"I",2,9,0,19,"N","","Hot","CORT"
"146",3158,"B_23","m","E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024","17/3/2024",49,NA,"ALIVE",0,"",2,"A",2,1,1,0,"NW","","Cold","CORT"
"147",3159,"A_28","m","E169_23","EG3159","CL865_24","E018_M","13/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",3,"F",2,6,0,4,"NW","","Hot","Control"
"148",3176,"B_28","m","E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",2,"T",2,20,0,8,"NW","","Hot","CORT"
"149",3178,"A_28","f","E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",2,"I",2,9,0,4,"N","","Hot","Control"
"150",3179,"B_28","m","E262_23","EG3179","CL869_24","E053_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",4,"C",2,3,0,5,"SW","","Hot","CORT"
"151",3188,"B_28","m","E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",1,"I",2,9,0,2,"NE","","Hot","CORT"
"152",3191,"B_28","m","E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",2,"H",2,8,0,8,"N","","Hot","CORT"
"153",3193,"A_28","m","E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",4,"R",2,18,0,1,"SE","","Hot","Control"
"154",3195,"B_28","m","E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",3,"T",2,20,0,5,"S","","Hot","CORT"
"155",3198,"B_28","m","E765_23","EG3198","CL874_24","E040_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",4,"H",2,8,1,0,"S","","Hot","CORT"
"156",3200,"B_23","m","E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024","17/3/2024",44,NA,"ALIVE",0,"",4,"O",2,15,0,1,"SE","","Cold","CORT"
"157",3201,"A_28","f","E604_23","EG3201","CL874_24","E040_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",3,"J",2,10,0,3,"SE","","Hot","Control"
"158",3212,"B_23","m","E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024","17/3/2024",46,NA,"ALIVE",0,"",3,"O",2,15,0,1,"SE","","Cold","CORT"
"159",2851,"B_23","f","E667_23","EG2851","CL786_24","E004_F120","24/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",4,"N",3,7,0,6,"SE","","Cold","CORT"
"160",2873,"A_23","m","E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"G",3,14,0,8,"N","Tail lost","Cold","Control"
"161",2885,"B_23","f","E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",2,"N",3,7,0,8,"N","","Cold","CORT"
"162",2904,"A_23","f","E044_23","EG2904","CL802_24","E014_F120","29/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",1,"L",3,9,1,0,"SE","","Cold","Control"
"163",2908,"A_23","m","E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"A",3,20,0,2,"S","","Cold","Control"
"164",2911,"B_23","f","E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"K",3,10,0,5,"NW","","Cold","CORT"
"165",2919,"B_23","f","E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",3,"P",3,5,1,0,"SW","","Cold","CORT"
"166",2922,"A_23","f","E660_23","EG2922","CL807_24","E011_M/E024_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"J",3,11,0,1,"N","","Cold","Control"
"167",2924,"B_23","m","E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",1,"T",3,1,0,3,"NE","Tail lost","Cold","CORT"
"168",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"H",3,13,0,1,"SW","","Hot","CORT"
"169",2926,"A_23","f","E268_23","EG2926","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",1,"A",3,20,0,14,"S","","Cold","Control"
"170",2928,"A_23","m","E1025_23","EG2928","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"S",3,2,1,0,"NW","","Cold","Control"
"171",2930,"B_23","f","E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"L",3,9,0,3,"NE","","Cold","CORT"
"172",2931,"B_28","f","E178_23","EG2931","CL808_24","E013_M","29/11/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",3,"D",3,17,0,5,"NW","","Hot","CORT"
"173",2950,"B_28","m","E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",4,"P",3,5,1,0,"S","","Hot","CORT"
"174",2951,"B_28","f","E115_23","EG2951","CL813_24","E036_F120","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"E",3,16,0,4,"S","","Hot","CORT"
"175",2952,"A_23","m","E1026_23","EG2952","CL813_24","E036_F120","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"L",3,9,0,11,"NE","","Cold","Control"
"176",2953,"B_23","m","E157_23","EG2953","CL813_24","E036_F120","1/12/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",2,"L",3,9,0,1,"N","","Cold","CORT"
"177",2958,"B_23","f","E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",2,"K",3,10,0,1,"N","","Cold","CORT"
"178",2959,"A_23","m","E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",4,"A",3,20,1,0,"S","","Cold","Control"
"179",2960,"B_23","m","E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",3,"E",3,16,1,0,"SW","","Cold","CORT"
"180",2961,"B_28","m","E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",3,6,0,12,"NE","","Hot","CORT"
"181",2967,"B_23","m","E621_23","EG2967","CL817_24","E018_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",4,"G",3,14,0,4,"N","","Cold","CORT"
"182",2968,"A_23","f","E490_23","EG2968","CL817_24","E018_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",1,"G",3,14,0,1,"SW","","Cold","Control"
"183",2970,"B_28","f","E168_23","EG2970","CL817_24","E018_M","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"Might be two clutches. Where?",3,"H",3,13,0,10,"S","","Hot","CORT"
"184",2971,"A_23","m","E488_23","EG2971","CL817_24","E018_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",2,"J",3,11,0,11,"NE","","Cold","Control"
"185",2981,"B_23","f","E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",2,"R",3,3,0,1,"NE","","Cold","CORT"
"186",2982,"A_28","f","E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",3,"S",3,2,1,0,"SW","","Hot","Control"
"187",2983,"A_23","m","E633_23","EG2983","CL820_24","E050_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",3,"B",3,19,0,10,"S","","Cold","Control"
"188",2984,"A_28","m","E564_23","EG2984","CL820_24","E050_F120","4/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",2,"C",3,18,0,7,"SW","","Hot","Control"
"189",2993,"B_28","f","E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",2,"P",3,5,1,0,"NW","","Hot","CORT"
"190",2995,"B_23","m","E1102_23","EG2995","CL822_24","E051_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"Dented",3,"R",3,3,0,7,"NW","","Cold","CORT"
"191",2997,"A_28","m","E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"Dented",4,"D",3,17,1,0,"S","","Hot","Control"
"192",3009,"A_23","f","E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"G",3,14,0,4,"S","","Cold","Control"
"193",3014,"A_28","f","E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024","17/3/2024",74,NA,"ALIVE",0,"",4,"F",3,15,0,1,"SE","","Hot","Control"
"194",3023,"B_28","f","E0274_23","EG3023","CL830_24","E015_M","4/12/2023","3/1/2024","17/3/2024",74,NA,"ALIVE",0,"",1,"P",3,5,0,4,"SW","","Hot","CORT"
"195",3024,"A_28","f","E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"N",3,7,0,3,"N","","Hot","Control"
"196",3025,"A_23","m","E098_23","EG3025","CL830_24","E015_M","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"K",3,10,0,4,"NE","","Cold","Control"
"197",3029,"A_28","m","E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",2,"B",3,19,1,0,"NW","","Hot","Control"
"198",3031,"A_23","f","E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",4,"Q",3,4,0,6,"SE","","Cold","Control"
"199",3033,"A_28","f","E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024","17/3/2024",74,NA,"ALIVE",0,"",1,"S",3,2,1,0,"SE","","Hot","Control"
"200",3034,"B_23","f","E1021_23","EG3034","CL831_24","E033_F120","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Dented/dessicated",1,"O",3,6,0,1,"NE","","Cold","CORT"
"201",3038,"A_23","f","E133_23","EG3038","CL833_24","E008_F120","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"Q",3,4,0,1,"S","","Cold","Control"
"202",3039,"B_23","f","E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",1,"B",3,19,0,2,"SW","","Cold","CORT"
"203",3040,"A_28","f","E477_23","EG3040","CL833_24","E008_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",3,"N",3,7,0,8,"NW","","Hot","Control"
"204",3041,"B_28","m","E198_23","EG3041","CL833_24","E008_F120","4/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",4,"M",3,8,0,5,"N","","Hot","CORT"
"205",3042,"A_23","f","E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",4,"B",3,19,1,0,"S","","Cold","Control"
"206",3051,"B_28","f","E296_23","EG3051","CL836_24","E008_F120","6/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",3,"C",3,18,0,10,"N","","Hot","CORT"
"207",3065,"A_23","f","E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",1,"Q",3,4,0,4,"NE","","Cold","Control"
"208",3078,"A_23","m","E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",1,"K",3,10,0,12,"NE","","Cold","Control"
"209",3079,"A_28","f","E820_23","EG3079","CL846_24","E050_F120","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",1,"F",3,15,0,1,"N","","Hot","Control"
"210",3081,"B_28","f","E555_23","EG3081","CL846_24","E050_F120","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",4,"S",3,2,0,1,"N","","Hot","CORT"
"211",3082,"A_28","m","E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",1,"C",3,18,1,0,"SE","","Hot","Control"
"212",3086,"A_28","m","E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",2,"F",3,15,0,6,"S","","Hot","Control"
"213",3090,"A_28","f","E195_23","EG3090","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",3,"Q",3,4,0,4,"NW","","Hot","Control"
"214",3093,"A_23","f","E073_23","EG3093","CL849_24","E014_F120","8/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"M",3,8,0,3,"NE","","Cold","Control"
"215",3095,"A_23","f","E734_23","EG3095","CL849_24","E014_F120","8/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"",2,"D",3,17,0,6,"N","","Cold","Control"
"216",3098,"A_28","m","E185_23","EG3098","CL850_24","E028_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",4,"E",3,16,0,5,"N","","Hot","Control"
"217",3099,"B_28","f","E158_23","EG3099","CL851_24","E012_M","8/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",1,"D",3,17,0,1,"NW","","Hot","CORT"
"218",3100,"B_23","f","E625_23","EG3100","CL851_24","E012_M","8/12/2023","28/1/2024","17/3/2024",49,NA,"ALIVE",0,"",1,"R",3,3,1,0,"SE","","Cold","CORT"
"219",3102,"A_28","f","E066_23","EG3102","CL851_24","E012_M","8/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",2,"M",3,8,0,11,"N","","Hot","Control"
"220",3103,"B_23","m","E2001_23","EG3103","CL851_24","E012_M","8/12/2023","26/1/2024","17/3/2024",51,NA,"ALIVE",0,"",4,"T",3,1,0,5,"NE","","Cold","CORT"
"221",3109,"A_28","m","E464_23","EG3109","CL852_24","E042_F120","11/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",4,"I",3,12,0,3,"N","","Hot","Control"
"222",3154,"A_28","f","E510_23","EG3154","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",1,"J",3,11,1,0,"SE","","Hot","Control"
"223",3155,"B_23","f","E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",1,"M",3,8,0,1,"NW","","Cold","CORT"
"224",3157,"B_28","m","E701_23","EG3157","CL865_24","E018_M","13/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",3,"I",3,12,0,4,"S","","Hot","CORT"
"225",3158,"B_23","m","E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024","17/3/2024",49,NA,"ALIVE",0,"",2,"A",3,20,0,8,"NE","","Cold","CORT"
"226",3159,"A_28","m","E169_23","EG3159","CL865_24","E018_M","13/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",3,"F",3,15,0,2,"NW","","Hot","Control"
"227",3176,"B_28","m","E524_23","EG3176","CL869_24","E053_F120","15/12/2023","10/1/2024","17/3/2024",67,NA,"ALIVE",0,"",2,"T",3,1,1,0,"NW","","Hot","CORT"
"228",3178,"A_28","f","E779_23","EG3178","CL869_24","E053_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",2,"I",3,12,0,4,"SW","","Hot","Control"
"229",3179,"B_28","m","E262_23","EG3179","CL869_24","E053_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",4,"C",3,18,0,2,"N","","Hot","CORT"
"230",3188,"B_28","m","E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",1,"I",3,12,0,9,"N","","Hot","CORT"
"231",3191,"B_28","m","E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",2,"H",3,13,0,7,"N","","Hot","CORT"
"232",3193,"A_28","m","E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",4,"R",3,3,0,1,"NW","","Hot","Control"
"233",3195,"B_28","m","E284_23","EG3195","CL873_24","E038_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",3,"T",3,1,1,0,"SW","","Hot","CORT"
"234",3198,"B_28","m","E765_23","EG3198","CL874_24","E040_F120","15/12/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",4,"H",3,13,0,13,"NW","","Hot","CORT"
"235",3200,"B_23","m","E370_23","EG3200","CL874_24","E040_F120","15/12/2023","2/2/2024","17/3/2024",44,NA,"ALIVE",0,"",4,"O",3,6,1,0,"S","","Cold","CORT"
"236",3201,"A_28","f","E604_23","EG3201","CL874_24","E040_F120","15/12/2023","12/1/2024","17/3/2024",65,NA,"ALIVE",0,"",3,"J",3,11,0,7,"S","","Hot","Control"
"237",3212,"B_23","m","E4003_23","EG3212","CL872_24","E008_F120","15/12/2023","31/1/2024","17/3/2024",46,NA,"ALIVE",0,"",3,"O",3,6,1,0,"SW","","Cold","CORT"
"238",2851,"B_23","f","E667_23","EG2851","CL786_24","E004_F120","24/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",4,"N",4,14,1,0,"S","","Cold","CORT"
"239",2873,"A_23","m","E607_23","EG2873","CL794_24","E036_F120","27/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"G",4,7,0,5,"N","","Cold","Control"
"240",2885,"B_23","f","E548_23","EG2885","CL797_24","E031","27/11/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",2,"N",4,14,0,1,"SE","","Cold","CORT"
"241",2904,"A_23","f","E044_23","EG2904","CL802_24","E014_F120","29/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",1,"L",4,12,0,1,"NE","","Cold","Control"
"242",2908,"A_23","m","E448_23","EG2908","CL803_24","E038_F120","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"A",4,1,0,6,"S","","Cold","Control"
"243",2911,"B_23","f","E130_23","EG2911","CL803_24","E038_F120","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"K",4,11,0,5,"N","","Cold","CORT"
"244",2919,"B_23","f","E745_23","EG2919","CL806_24","E014_M","29/11/2023","15/1/2024","17/3/2024",62,NA,"ALIVE",0,"",3,"P",4,16,0,3,"NE","","Cold","CORT"
"245",2922,"A_23","f","E660_23","EG2922","CL807_24","E011_M/E024_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"J",4,10,0,3,"NE","","Cold","Control"
"246",2924,"B_23","m","E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",1,"T",4,20,0,3,"S","","Cold","CORT"
"247",2925,"B_28",NA,"E884_23","EG2925","CL807_24","E011_M/E024_M","29/11/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"H",4,8,0,1,"NW","","Hot","CORT"
"248",2926,"A_23","f","E268_23","EG2926","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",1,"A",4,1,0,8,"N","","Cold","Control"
"249",2928,"A_23","m","E1025_23","EG2928","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",2,"S",4,19,0,6,"SE","","Cold","Control"
"250",2930,"B_23","f","E532_23","EG2930","CL808_24","E013_M","29/11/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",4,"L",4,12,0,1,"NW","","Cold","CORT"
"251",2931,"B_28","f","E178_23","EG2931","CL808_24","E013_M","29/11/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",3,"D",4,4,0,5,"SE","","Hot","CORT"
"252",2950,"B_28","m","E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",4,"P",4,16,0,1,"NW","","Hot","CORT"
"253",2951,"B_28","f","E115_23","EG2951","CL813_24","E036_F120","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"",1,"E",4,5,1,0,"SE","","Hot","CORT"
"254",2952,"A_23","m","E1026_23","EG2952","CL813_24","E036_F120","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"L",4,12,0,6,"S","","Cold","Control"
"255",2953,"B_23","m","E157_23","EG2953","CL813_24","E036_F120","1/12/2023","17/1/2024","17/3/2024",60,NA,"ALIVE",0,"",2,"L",4,12,0,2,"N","","Cold","CORT"
"256",2958,"B_23","f","E493_23","EG2958","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",2,"K",4,11,1,0,"NW","","Cold","CORT"
"257",2959,"A_23","m","E1023_23","EG2959","CL815_24","E017_M, E007_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",4,"A",4,1,0,3,"SE","","Cold","Control"
"258",2960,"B_23","m","E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",3,"E",4,5,0,8,"NE","","Cold","CORT"
"259",2961,"B_28","m","E123_23","EG2961","CL815_24","E017_M, E007_M","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"Might be two clutches. Where?",2,"O",4,15,0,6,"N","","Hot","CORT"
"260",2967,"B_23","m","E621_23","EG2967","CL817_24","E018_M","1/12/2023","22/1/2024","17/3/2024",55,NA,"ALIVE",0,"Might be two clutches.",4,"G",4,7,1,0,"S","","Cold","CORT"
"261",2968,"A_23","f","E490_23","EG2968","CL817_24","E018_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",1,"G",4,7,0,6,"NW","","Cold","Control"
"262",2970,"B_28","f","E168_23","EG2970","CL817_24","E018_M","1/12/2023","1/1/2024","17/3/2024",76,NA,"ALIVE",0,"Might be two clutches. Where?",3,"H",4,8,0,3,"N","","Hot","CORT"
"263",2971,"A_23","m","E488_23","EG2971","CL817_24","E018_M","1/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"Might be two clutches.",2,"J",4,10,0,1,"NE","","Cold","Control"
"264",2981,"B_23","f","E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",2,"R",4,18,0,4,"N","","Cold","CORT"
"265",2982,"A_28","f","E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"",3,"S",4,19,0,3,"NW","","Hot","Control"
"266",2983,"A_23","m","E633_23","EG2983","CL820_24","E050_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"",3,"B",4,2,0,1,"SE","","Cold","Control"
"267",2984,"A_28","m","E564_23","EG2984","CL820_24","E050_F120","4/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",2,"C",4,3,0,4,"NE","","Hot","Control"
"268",2993,"B_28","f","E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024","17/3/2024",72,NA,"ALIVE",0,"",2,"P",4,16,1,0,"NW","","Hot","CORT"
"269",2995,"B_23","m","E1102_23","EG2995","CL822_24","E051_F120","4/12/2023","24/1/2024","17/3/2024",53,NA,"ALIVE",0,"Dented",3,"R",4,18,1,0,"SW","","Cold","CORT"
"270",2997,"A_28","m","E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024","17/3/2024",69,NA,"ALIVE",0,"Dented",4,"D",4,4,0,1,"N","","Hot","Control"
"271",3009,"A_23","f","E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024","17/3/2024",58,NA,"ALIVE",0,"",3,"G",4,7,0,4,"NW","","Cold","Control"
"272",3014,"A_28","f","E0154_23","EG3014","CL827_24","E019_M","4/12/2023","3/1/2024","17/3/2024",74,NA,"ALIVE",0,"",4,"F",4,6,0,3,"N","","Hot","Control"
