experiment,plate,specimen,tube,tube.no,.no,n,min,median,max,geo.mean,arith.mean,sd,se,r.sd,r.se,comp
olfactory bulb,6,Specimen_058,OB,2,16,8370,1.5563025007672873,2.57978359661681,3.2920344359947364,2.5168228430079225,2.599826227280263,0.30221041562794265,0.0033032899735301884,0.33706367563932343,0.0036842511131428422,NA
olfactory bulb,6,Specimen_058,OB,2,16,8370,1.380211241711606,2.2624510897304293,2.7505083948513462,2.2303810734356375,2.3070262445824534,0.2719315843930815,0.0029723293101774537,0.40600483814803473,0.004437807705179391,NA
olfactory bulb,6,Specimen_058,OB,2,16,8370,2.3201462861110542,2.499687082618404,2.929929560084588,2.5329154718775118,2.5628101472120095,0.15588635021761083,0.001703904931979577,0.24684090896878022,0.0026980774238353493,NA
olfactory bulb,6,Specimen_058,OB,2,16,8370,4.712523434877695,4.852324710838773,4.957176504858458,4.854903665116385,4.856733993833373,0.04003053103525688,4.3755094121788026e-4,0.05193974698809083,5.677237996478622e-4,NA
olfactory bulb,6,Specimen_058,OB,2,16,8370,1.5185139398778875,2.2600713879850747,2.7745169657285498,2.241640661397783,2.3121118605557367,0.2557339392584865,0.0027952820742086592,0.4056036513804885,0.0044334225610605325,NA
olfactory bulb,6,Specimen_058,OB,2,16,8370,1.9242792860618816,2.5728716022004803,3.215901813204032,2.5586723572435295,2.632306200855133,0.25774240719814867,0.00281723549362823,0.3731303197132938,0.0040784750630384085,NA
olfactory bulb,6,Specimen_058,OB,2,16,8370,4.717219406189959,4.840649015291391,4.933183281313265,4.842664156276531,4.844298633561356,0.037784219005039324,4.1299778347373057e-4,0.049992164545042586,5.464358849233576e-4,NA
olfactory bulb,6,Specimen_059,OB,1,19,322,3.0051805125037805,3.191590703913876,3.3984608496082234,3.1866496308076204,3.195775928640732,0.08936576400647187,0.004980159323095744,0.1474191223773981,0.008215346501790361,NA
olfactory bulb,6,Specimen_059,OB,1,19,322,1.6989700043360187,1.9731278535996986,2.2329961103921536,1.966589041438774,1.985197671875815,0.1278570029585911,0.007125192207400524,0.2029162325924511,0.011308079540164568,NA
olfactory bulb,6,Specimen_059,OB,1,19,322,2.3201462861110542,2.380211241711606,2.526339277389844,2.3959616911953496,2.39940496490854,0.05412594054038948,0.0030163207398308076,0.08306313998741763,0.004628927818308441,NA
olfactory bulb,6,Specimen_059,OB,1,19,322,4.852775630300546,4.929205636731714,4.997564630013384,4.928025259569616,4.929421273235637,0.03491320542992767,0.0019456368717266194,0.05981742621931349,0.0033334948364357065,NA
olfactory bulb,6,Specimen_059,OB,1,19,322,1.7481880270062005,2,2.250420002308894,1.997018217064241,2.0137659453944727,0.12169774555107403,0.006781950211515263,0.203254898291574,0.011326952641711348,NA
olfactory bulb,6,Specimen_059,OB,1,19,322,2.1931245983544616,2.459392487759231,2.741151598851785,2.4669667767994254,2.485342203138701,0.12660879962236282,0.007055632554986135,0.2130181670646443,0.011871038338786286,NA
olfactory bulb,6,Specimen_059,OB,1,19,322,4.842078087821451,4.918829678780364,4.9871205058667165,4.919183484318887,4.9205892149063875,0.03498214979335686,0.001949478990888516,0.05867734995136569,0.0032699608699555535,NA
olfactory bulb,6,Specimen_059,OB,2,20,3584,1.2787536009528289,2.7283537820212285,3.315550534421905,2.560823319999252,2.7077744639007904,0.437697356426514,0.007311221191270949,0.33386541854585566,0.005576830399511047,NA
olfactory bulb,6,Specimen_059,OB,2,20,3584,1.4771212547196624,1.7558748556724915,2.0253058652647704,1.756084676429304,1.7768385490027654,0.1349155616987843,0.002253606285808088,0.24711550235462942,0.004127774753444431,NA
olfactory bulb,6,Specimen_059,OB,2,20,3584,2.3201462861110542,2.45484486000851,2.866877814337499,2.4863281465276916,2.507585587894849,0.1304472931500411,0.00217896909821213,0.18822134694751821,0.0031440169337264394,NA
olfactory bulb,6,Specimen_059,OB,2,20,3584,4.696614979644434,4.858505873883027,4.977577613520885,4.856794670257305,4.859458285530075,0.04855861898572578,8.111148009798313e-4,0.061683695268108296,0.001030353812693885,NA
olfactory bulb,6,Specimen_059,OB,2,20,3584,1.6334684555795864,1.8388490907372552,1.99563519459755,1.8300933004766748,1.8391334975680549,0.08873239614460778,0.0014821706494670683,0.1647802494778291,0.0027524608823802327,NA
olfactory bulb,6,Specimen_059,OB,2,20,3584,1.3617278360175928,2.0969100130080562,2.606381365110605,2.0562027250134522,2.125395027086507,0.2592723217952496,0.004330840169782259,0.3794600773611928,0.006338435720733564,NA
olfactory bulb,6,Specimen_059,OB,2,20,3584,4.709984041693836,4.846328629533154,4.94352782558427,4.844880535361702,4.847064138614434,0.04384967251902207,7.32457370930434e-4,0.05692799150126091,9.509153567629333e-4,NA
olfactory bulb,6,Specimen_060,OB,1,23,299,2.597695185925512,2.895422546039408,3.279210512601395,2.909658583600944,2.933007938741133,0.14022162973875774,0.0081092262262565,0.20666306295206127,0.011951633519105614,NA
olfactory bulb,6,Specimen_060,OB,1,23,299,2.041392685158225,3.623766000133931,4.513310843473862,3.5426676641531296,3.899703775336347,0.6568007713079684,0.037983769337434185,1.2401752532047439,0.07172118671833162,NA
olfactory bulb,6,Specimen_060,OB,1,23,299,2.3201462861110542,2.4345689040341987,2.7520484478194387,2.469103547311474,2.486707619313878,0.12002308410121967,0.006941114171637518,0.17264568804017877,0.009984357933322072,NA
