plate,specimen,tube,tube.no,.no,ch,n,min,median,max,geo.mean,arith.mean,sd,se
3,Specimen_002,D5,D05,41,apc,25157,1.52582197,2.188028064,2.867208129,2.186696483,2.271839225,0.275125602,0.001734609
3,Specimen_002,D5,D05,41,buv.496,25157,2.173856127,2.720886658,3.337790579,2.744918503,2.820610037,0.252769461,0.001593658
3,Specimen_002,D5,D05,41,fsc,25157,2.127493529,2.847399876,3.553480078,2.848103906,2.947664186,0.298651626,0.001882936
3,Specimen_002,D5,D05,41,pe,25157,1.501196229,2.095761953,2.686385987,2.085629269,2.152083546,0.245426048,0.00154736
3,Specimen_002,D5,D05,41,percp.cy5.5,25157,2.133538908,2.761739954,3.367029612,2.770009447,2.843175709,0.253513567,0.00159835
3,Specimen_002,D5,D05,41,ssc,25157,2.01911629,2.614897216,3.208575709,2.632003881,2.701374433,0.24408584,0.00153891
3,Specimen_002,D6,D06,42,alexa.fluor.488,22600,1.576916956,2.175727837,2.749736316,2.179927415,2.248444251,0.246134199,0.00163726
3,Specimen_002,D6,D06,42,apc,22600,1.588159635,2.227835295,2.875420129,2.223904987,2.302699619,0.264843456,0.001761712
3,Specimen_002,D6,D06,42,buv.496,22600,2.166726065,2.670589065,3.284922292,2.699149018,2.766840161,0.237698049,0.001581144
3,Specimen_002,D6,D06,42,fsc,22600,2.206825876,2.887369703,3.596223095,2.887822481,2.979469674,0.285058283,0.001896179
3,Specimen_002,D6,D06,42,pe,22600,1.544440122,2.15259405,2.740070433,2.140205864,2.205390944,0.243789789,0.001621666
3,Specimen_002,D6,D06,42,percp.cy5.5,22600,2.193820026,2.804650467,3.383501196,2.811007429,2.878742679,0.243778832,0.001621593
3,Specimen_002,D6,D06,42,ssc,22600,2.093421685,2.647627436,3.209783015,2.666097846,2.728605697,0.231071962,0.001537068
3,Specimen_002,D7,D07,43,alexa.fluor.488,18204,1.540954809,2.156851901,2.728353782,2.161423385,2.231615754,0.249400115,0.001848474
3,Specimen_002,D7,D07,43,apc,18204,1.506234359,2.17747877,2.844824968,2.17490311,2.259392436,0.274735363,0.00203625
3,Specimen_002,D7,D07,43,buv.496,18204,2.171492422,2.695402869,3.325497173,2.721940491,2.79419374,0.245967751,0.001823034
3,Specimen_002,D7,D07,43,fsc,18204,2.104077186,2.815019563,3.536361443,2.811570621,2.910794815,0.29825439,0.002210566
3,Specimen_002,D7,D07,43,pe,18204,1.501196229,2.115543934,2.701697472,2.103321148,2.170218901,0.247205668,0.001832209
3,Specimen_002,D7,D07,43,percp.cy5.5,18204,2.145351817,2.795358551,3.391772875,2.800495537,2.873926738,0.254581336,0.001886875
3,Specimen_002,D7,D07,43,ssc,18204,2.037426498,2.606918526,3.169380495,2.625442508,2.689791258,0.235189653,0.00174315
3,Specimen_002,D8,D08,44,alexa.fluor.488,17185,1.610127613,2.206150982,2.787460475,2.21081739,2.27672711,0.240870877,0.001837425
3,Specimen_002,D8,D08,44,apc,17185,1.579783597,2.229733026,2.907594084,2.226871364,2.307765095,0.26752428,0.002040744
3,Specimen_002,D8,D08,44,buv.496,17185,2.173856127,2.646658552,3.230339043,2.675497245,2.739065889,0.230129759,0.001755489
3,Specimen_002,D8,D08,44,fsc,17185,2.155578937,2.852894567,3.542860272,2.852894969,2.94347676,0.284265962,0.002168453
3,Specimen_002,D8,D08,44,pe,17185,1.554610293,2.150049958,2.738098478,2.140847631,2.203882589,0.239016761,0.001823281
3,Specimen_002,D8,D08,44,percp.cy5.5,17185,2.227886705,2.844632475,3.445292769,2.853369249,2.920967612,0.242614474,0.001850725
3,Specimen_002,D8,D08,44,ssc,17185,2.098643726,2.650550349,3.213584158,2.673324973,2.732840465,0.224896588,0.001715569
3,Specimen_002,D9,D09,45,alexa.fluor.488,52722,1.633468456,2.264817823,2.878234469,2.27036794,2.348731938,0.263834507,0.001149041
3,Specimen_002,D9,D09,45,apc,52722,1.52582197,2.190107483,2.861940434,2.185760795,2.273072115,0.279450548,0.001217052
3,Specimen_002,D9,D09,45,buv.496,52722,2.192316523,2.8007102,3.435629379,2.817489086,2.899691821,0.265689332,0.001157119
3,Specimen_002,D9,D09,45,fsc,52722,2.141763202,2.848976889,3.557887183,2.850063481,2.952735325,0.303206583,0.001320513
3,Specimen_002,D9,D09,45,pe,52722,1.48967728,2.09286093,2.687127466,2.081241283,2.149483126,0.249289026,0.001085693
3,Specimen_002,D9,D09,45,percp.cy5.5,52722,2.149988456,2.779957051,3.383635868,2.785486903,2.860011681,0.25652636,0.001117213
3,Specimen_002,D9,D09,45,ssc,52722,2.022222105,2.648360011,3.257318513,2.662134998,2.738053914,0.256603246,0.001117548
3,Specimen_002,E1,E01,49,alexa.fluor.488,24544,1.757775491,2.382017043,2.971739591,2.393663989,2.466878611,0.253308304,0.001616876
3,Specimen_002,E1,E01,49,apc,24544,1.553640321,2.206394055,2.866334617,2.202976966,2.285104763,0.270981698,0.001729686
3,Specimen_002,E1,E01,49,buv.496,24544,2.166726065,2.691841519,3.340689945,2.717899698,2.788449849,0.243562994,0.001554671
3,Specimen_002,E1,E01,49,fsc,24544,2.324117759,2.987326556,3.685422835,2.989043097,3.081262403,0.285827624,0.001824448
3,Specimen_002,E1,E01,49,pe,24544,1.534026116,2.162624135,2.767393369,2.153832441,2.224266325,0.253161329,0.001615938
3,Specimen_002,E1,E01,49,percp.cy5.5,24544,2.195899652,2.846491748,3.459430185,2.85580686,2.931230631,0.257274334,0.001642191
3,Specimen_002,E1,E01,49,ssc,24544,2.168055303,2.75947898,3.340791015,2.779278862,2.849207247,0.244662357,0.001561689
3,Specimen_002,E2,E02,50,alexa.fluor.488,20302,1.840419778,2.392696953,2.943370838,2.403634767,2.464662097,0.230548444,0.001618053
3,Specimen_002,E2,E02,50,apc,20302,1.604442079,2.220160421,2.857947323,2.218410794,2.292811757,0.256717933,0.001801718
3,Specimen_002,E2,E02,50,buv.496,20302,2.176207036,2.659174321,3.225342888,2.683891697,2.74430599,0.225294129,0.001581177
3,Specimen_002,E2,E02,50,fsc,20302,2.334534155,2.990747194,3.651002583,2.988469295,3.073843364,0.276131866,0.00193797
3,Specimen_002,E2,E02,50,pe,20302,1.619823481,2.17963794,2.748513613,2.171964806,2.231663155,0.231663389,0.001625878
3,Specimen_002,E2,E02,50,percp.cy5.5,20302,2.280464547,2.859288442,3.431403975,2.868749312,2.93217449,0.235075319,0.001649824
3,Specimen_002,E2,E02,50,ssc,20302,2.224014811,2.772871563,3.329804522,2.789599816,2.849746059,0.226811044,0.001591823
4,Specimen_001,A1,A01,1,alexa.fluor.488,18521,1.858837851,2.607723024,3.21198773,2.591366,2.689378505,0.302094504,0.002219783
4,Specimen_001,A1,A01,1,apc,18521,0.840106099,1.53529411,2.173186268,1.512821681,1.618527288,0.312947006,0.002299527
4,Specimen_001,A1,A01,1,buv.496,18521,1.327358934,2.009663317,2.576156991,1.998099967,2.084568844,0.282430562,0.002075293
4,Specimen_001,A1,A01,1,fsc,18521,2.282667423,3.166122109,3.921709331,3.137855188,3.281910579,0.371160064,0.002727276
4,Specimen_001,A1,A01,1,pe,18521,1.071513804,1.564547696,2.0689276,1.549026548,1.60528611,0.225997623,0.001660625
4,Specimen_001,A1,A01,1,percp.cy5.5,18521,1.2955671,2.022222105,2.648360011,2.006602664,2.105400605,0.304707323,0.002238982
4,Specimen_001,A1,A01,1,ssc,18521,2.012837225,2.895146189,3.644684718,2.881550337,3.022041255,0.362965032,0.002667059
4,Specimen_001,A10,A10,10,alexa.fluor.488,13624,1.872156273,2.601244925,3.182842459,2.585125888,2.673949242,0.287369953,0.002462006
4,Specimen_001,A10,A10,10,apc,13624,1.026124512,1.805500869,2.484499163,1.788261958,1.910219326,0.338080013,0.002896458
4,Specimen_001,A10,A10,10,buv.496,13624,1.666143433,2.457775947,3.130742141,2.444854984,2.554857354,0.319439292,0.002736756
4,Specimen_001,A10,A10,10,fsc,13624,2.291280023,3.161451838,3.892132445,3.133803627,3.270436578,0.360697802,0.003090233
4,Specimen_001,A10,A10,10,pe,13624,1.128722278,1.636788669,2.112772501,1.613909181,1.668091547,0.222891271,0.001909593
4,Specimen_001,A10,A10,10,percp.cy5.5,13624,1.278753601,1.99343623,2.607723024,1.976413312,2.070825941,0.296849999,0.002543225
4,Specimen_001,A10,A10,10,ssc,13624,2.025305865,2.8876173,3.59952829,2.87224553,3.000816546,0.346693165,0.00297025
4,Specimen_001,A11,A11,11,alexa.fluor.488,28775,1.469822016,2.128722284,2.721604544,2.125551517,2.204651253,0.267274013,0.001575611
4,Specimen_001,A11,A11,11,apc,28775,1.506234359,2.141888548,2.763742356,2.133425412,2.210482666,0.263653023,0.001554265
4,Specimen_001,A11,A11,11,buv.496,28775,1.430075057,2.192316523,2.943207521,2.194029138,2.304135935,0.313594378,0.001848675
4,Specimen_001,A11,A11,11,fsc,28775,2.241646084,2.916958995,3.546666025,2.91626369,3.011356795,0.292795402,0.001726063
4,Specimen_001,A11,A11,11,pe,28775,1.440279205,2.053270549,2.625970581,2.044060826,2.115918781,0.255676831,0.001507245
4,Specimen_001,A11,A11,11,percp.cy5.5,28775,1.90579588,2.584613876,3.198175798,2.583745148,2.667151886,0.274351428,0.001617333
4,Specimen_001,A11,A11,11,ssc,28775,2.006466042,2.655618584,3.275484116,2.664153095,2.739983236,0.257608544,0.001518632
4,Specimen_001,A12,A12,12,alexa.fluor.488,25963,1.458637849,2.088136089,2.643205848,2.081278094,2.154161366,0.256924608,0.001594514
4,Specimen_001,A12,A12,12,apc,25963,1.464191383,2.08763947,2.685705911,2.074840991,2.14879138,0.258913445,0.001606857
4,Specimen_001,A12,A12,12,buv.496,25963,1.523746487,2.278135997,2.999530701,2.278940574,2.382757867,0.304659059,0.001890761
4,Specimen_001,A12,A12,12,fsc,25963,2.233605194,2.896988906,3.509949433,2.894889372,2.985877545,0.286361961,0.001777206
4,Specimen_001,A12,A12,12,pe,25963,1.426998951,1.995371883,2.521360384,1.983611267,2.045268993,0.236772802,0.001469449
4,Specimen_001,A12,A12,12,percp.cy5.5,25963,1.876506504,2.548389418,3.128964388,2.542615819,2.621772538,0.267749965,0.001661698
4,Specimen_001,A12,A12,12,ssc,25963,1.990116766,2.625055091,3.229809783,2.631566805,2.702897815,0.250390979,0.001553965
4,Specimen_001,A2,A02,2,alexa.fluor.488,11000,1.849726444,2.594254196,3.206150982,2.578401499,2.676763548,0.303184355,0.002890749
4,Specimen_001,A2,A02,2,apc,11000,0.840106099,1.501166676,2.108158947,1.481124287,1.579402856,0.302008594,0.002879539
4,Specimen_001,A2,A02,2,buv.496,11000,1.310480903,1.992111474,2.570519603,1.979823876,2.067822551,0.284985442,0.00271723
4,Specimen_001,A2,A02,2,fsc,11000,2.246400092,3.157118148,3.962140058,3.134199787,3.295416646,0.391042511,0.003728444
4,Specimen_001,A2,A02,2,pe,11000,1.071513804,1.574262835,2.062732367,1.55315676,1.6092637,0.226466183,0.00215927
4,Specimen_001,A2,A02,2,percp.cy5.5,11000,1.261262869,2,2.626596967,1.979988255,2.079455226,0.306049923,0.002918072
4,Specimen_001,A2,A02,2,ssc,11000,1.996730515,2.8876173,3.664665476,2.883507012,3.038627775,0.379265181,0.003616152
4,Specimen_001,A3,A03,3,alexa.fluor.488,20304,2.009663317,2.686859614,3.217747073,2.669911021,2.742802057,0.259836698,0.001823516
4,Specimen_001,A3,A03,3,apc,20304,0.99475695,1.757699638,2.404970484,1.738164894,1.852438155,0.327695019,0.002299742
4,Specimen_001,A3,A03,3,buv.496,20304,1.416806882,2.042772331,2.559990374,2.028738105,2.096570208,0.249702405,0.001752395
4,Specimen_001,A3,A03,3,fsc,20304,2.330657225,3.158278029,3.844822489,3.132435967,3.251500467,0.335530177,0.002354728
4,Specimen_001,A3,A03,3,pe,20304,1.154728199,1.653115973,2.126456123,1.631743022,1.683441658,0.217390688,0.001525633
4,Specimen_001,A3,A03,3,percp.cy5.5,20304,1.410777233,2.096040554,2.664171705,2.075143646,2.155038875,0.273459592,0.001919121
4,Specimen_001,A3,A03,3,ssc,20304,2.103803721,2.89139806,3.53032779,2.878035317,2.982413267,0.31104826,0.002182916
4,Specimen_001,A4,A04,4,alexa.fluor.488,18279,2.01911629,2.744488567,3.299834041,2.727149039,2.803402729,0.266607755,0.001971953
4,Specimen_001,A4,A04,4,apc,18279,1.055378355,1.862012044,2.538875218,1.845972636,1.968782058,0.339820685,0.002513469
4,Specimen_001,A4,A04,4,buv.496,18279,1.416806882,2.067554384,2.591743375,2.050846656,2.120260311,0.252954245,0.001870965
4,Specimen_001,A4,A04,4,fsc,18279,2.411013264,3.265053789,3.962867259,3.24132225,3.360825787,0.338559619,0.002504142
4,Specimen_001,A4,A04,4,pe,18279,1.154728199,1.668851627,2.15259405,1.653380651,1.711060651,0.228853563,0.001692706
4,Specimen_001,A4,A04,4,percp.cy5.5,18279,1.410777233,2.126293791,2.699404082,2.105308129,2.187823776,0.278395821,0.002059143
4,Specimen_001,A4,A04,4,ssc,18279,2.163608563,3.002274082,3.669502834,2.98766974,3.097489228,0.320304904,0.002369122
4,Specimen_001,A5,A05,5,alexa.fluor.488,27075,1.976579219,2.619615006,3.177247836,2.614798152,2.685750395,0.253126884,0.001538346
4,Specimen_001,A5,A05,5,apc,27075,0.960946212,1.670987613,2.339570677,1.658010018,1.765499517,0.315107516,0.001915025
4,Specimen_001,A5,A05,5,buv.496,27075,1.374381704,1.981229472,2.540166734,1.974977753,2.04581878,0.253056103,0.001537916
4,Specimen_001,A5,A05,5,fsc,27075,2.28411477,3.053063055,3.751232892,3.044732381,3.158925953,0.323962103,0.001968838
4,Specimen_001,A5,A05,5,pe,27075,1.440279205,2.229144055,2.971850811,2.226725584,2.35131781,0.337095826,0.002048656
4,Specimen_001,A5,A05,5,percp.cy5.5,27075,1.397940009,2.057856209,2.664171705,2.044725733,2.124786466,0.27149497,0.001649976
4,Specimen_001,A5,A05,5,ssc,27075,2.057856209,2.781575877,3.4385819,2.785577864,2.882321347,0.294056297,0.001787089
4,Specimen_001,A6,A06,6,alexa.fluor.488,24122,1.940765436,2.547467022,3.040997692,2.538551503,2.596089574,0.229023649,0.001474598
4,Specimen_001,A6,A06,6,apc,24122,1.026124512,1.716504175,2.333648769,1.692162956,1.783696376,0.291972287,0.001879901
4,Specimen_001,A6,A06,6,buv.496,24122,1.292920281,1.873378731,2.368231086,1.861759625,1.921096217,0.232693329,0.001498226
4,Specimen_001,A6,A06,6,fsc,24122,2.334534155,3.059896491,3.682892015,3.046659227,3.144346277,0.300541239,0.001935073
4,Specimen_001,A6,A06,6,pe,24122,1.399154329,2.062732367,2.650025666,2.056868536,2.142523233,0.279750379,0.001801209
4,Specimen_001,A6,A06,6,percp.cy5.5,24122,1.342422681,1.967895287,2.514879655,1.950524686,2.020962731,0.255222897,0.001643285
4,Specimen_001,A6,A06,6,ssc,24122,2.096040554,2.780497331,3.363235804,2.777709535,2.855805444,0.265556517,0.00170982
4,Specimen_001,A7,A07,7,alexa.fluor.488,15846,1.683497318,2.3887227,2.938894818,2.377447066,2.454656575,0.267266969,0.002123173
4,Specimen_001,A7,A07,7,apc,15846,1.026124512,1.691081512,2.276369896,1.67020256,1.755853598,0.282277426,0.002242417
4,Specimen_001,A7,A07,7,buv.496,15846,1.091315165,1.716253816,2.26686643,1.706199679,1.779517788,0.259294924,0.002059843
4,Specimen_001,A7,A07,7,fsc,15846,2.343447962,3.114437492,3.744777847,3.097760531,3.199444889,0.308167733,0.00244809
4,Specimen_001,A7,A07,7,pe,15846,1.284656288,1.859618562,2.352375477,1.843255345,1.906164058,0.240100084,0.001907359
4,Specimen_001,A7,A07,7,percp.cy5.5,15846,2.191730393,2.941138594,3.515575826,2.928381093,3.0116574,0.278245967,0.002210391
4,Specimen_001,A7,A07,7,ssc,15846,2.145351817,2.86465938,3.447506878,2.856775974,2.938701583,0.274440196,0.002180158
4,Specimen_001,A8,A08,8,alexa.fluor.488,23736,1.593839661,2.365487985,2.980344307,2.354161233,2.450350021,0.299037907,0.001940986
4,Specimen_001,A8,A08,8,apc,23736,0.99475695,1.691081512,2.305952942,1.671551938,1.766611084,0.29816689,0.001935333
4,Specimen_001,A8,A08,8,buv.496,23736,1.030194796,1.729569739,2.32384999,1.716235048,1.804802423,0.286387825,0.001858878
4,Specimen_001,A8,A08,8,fsc,23736,2.352182518,3.189916824,3.878377005,3.169987717,3.285541618,0.330390061,0.002144486
4,Specimen_001,A8,A08,8,pe,23736,1.284656288,1.911210905,2.457154926,1.906479178,1.986695369,0.270271012,0.001754267
4,Specimen_001,A8,A08,8,percp.cy5.5,23736,2.189630658,3.056142262,3.729933847,3.038230125,3.152327694,0.328970093,0.002135269
4,Specimen_001,A8,A08,8,ssc,23736,2.113943352,2.915399835,3.572232464,2.905927848,3.008127102,0.307482759,0.0019958
4,Specimen_001,A9,A09,9,alexa.fluor.488,16545,1.876506504,2.559308011,3.103547172,2.545140204,2.625473789,0.272659588,0.002119763
4,Specimen_001,A9,A09,9,apc,16545,0.99475695,1.703978841,2.327644962,1.68193215,1.784457575,0.309323552,0.002404804
4,Specimen_001,A9,A09,9,buv.496,16545,2.049101683,2.892667732,3.588569717,2.876201993,3.000747607,0.340897658,0.002650273
4,Specimen_001,A9,A09,9,fsc,16545,2.276829279,3.086203149,3.807202082,3.066537897,3.195724993,0.347563163,0.002702093
4,Specimen_001,A9,A09,9,pe,16545,1.154728199,1.619823481,2.075035728,1.600734078,1.648372502,0.208490102,0.001620884
4,Specimen_001,A9,A09,9,percp.cy5.5,16545,1.2955671,1.983400738,2.575187845,1.960942895,2.047281047,0.284021499,0.002208095
4,Specimen_001,A9,A09,9,ssc,16545,2.054995862,2.824125834,3.469159027,2.810106635,2.919858015,0.318566309,0.00247666
4,Specimen_002,B1,B01,13,alexa.fluor.488,38301,1.423245874,2.1430148,2.820201459,2.147063167,2.247932953,0.300882737,0.001537419
4,Specimen_002,B1,B01,13,apc,38301,1.429752274,2.16447185,2.877981462,2.157283737,2.260461551,0.305557967,0.001561308
4,Specimen_002,B1,B01,13,buv.496,38301,2.161906816,2.917185061,3.664682412,2.936985496,3.06106314,0.328188914,0.001676945
4,Specimen_002,B1,B01,13,fsc,38301,2.125416184,2.941809461,3.719917692,2.938152807,3.064131556,0.339777945,0.001736162
4,Specimen_002,B1,B01,13,pe,38301,1.353723936,2.009705765,2.635252453,2.000184461,2.083454765,0.275644917,0.001408461
4,Specimen_002,B1,B01,13,percp.cy5.5,38301,1.872156273,2.624282096,3.323200518,2.628105628,2.730858523,0.303767057,0.001552157
4,Specimen_002,B1,B01,13,ssc,38301,1.976579219,2.689530834,3.365628359,2.705460921,2.801006987,0.288889198,0.001476136
4,Specimen_002,B10,B10,22,alexa.fluor.488,25592,1.480725379,2.106360909,2.684171863,2.102582913,2.171969164,0.249624381,0.001560396
4,Specimen_002,B10,B10,22,apc,25592,1.710286645,2.339570677,2.932321538,2.335437695,2.404823671,0.249528988,0.0015598
4,Specimen_002,B10,B10,22,buv.496,25592,2.180871062,2.710049645,3.349431017,2.738124378,2.813802888,0.251875863,0.00157447
4,Specimen_002,B10,B10,22,fsc,25592,2.198107007,2.894160914,3.59154984,2.890081466,2.985642649,0.292861681,0.001830672
4,Specimen_002,B10,B10,22,pe,25592,1.512417535,2.155123371,2.738098478,2.141258932,2.208758596,0.249152963,0.001557449
4,Specimen_002,B10,B10,22,percp.cy5.5,25592,2.103803721,2.763989218,3.351506423,2.770092883,2.840796567,0.249977863,0.001562606
4,Specimen_002,B10,B10,22,ssc,25592,2.040404529,2.620396345,3.17789706,2.636881734,2.700209703,0.233283329,0.001458249
4,Specimen_002,B11,B11,23,alexa.fluor.488,20997,1.327358934,2.054995862,2.766784515,2.051007902,2.150929403,0.301140455,0.002078215
4,Specimen_002,B11,B11,23,apc,20997,1.506234359,2.242789832,2.973155573,2.239329073,2.339808376,0.300642042,0.002074775
4,Specimen_002,B11,B11,23,buv.496,20997,2.164323125,2.873326421,3.605996341,2.89644221,3.015930384,0.320431911,0.002211348
4,Specimen_002,B11,B11,23,fsc,20997,1.981002695,2.847004717,3.657595051,2.841309374,2.97389015,0.347332083,0.00239699
4,Specimen_002,B11,B11,23,pe,20997,1.369401411,2.053270549,2.718559818,2.04470647,2.133050654,0.283400401,0.001955788
4,Specimen_002,B11,B11,23,percp.cy5.5,20997,1.885078384,2.684845362,3.42336877,2.685274309,2.794185356,0.3133128,0.002162218
4,Specimen_002,B11,B11,23,ssc,20997,1.889301703,2.614105911,3.297869891,2.630338776,2.725922071,0.288647785,0.001992001
4,Specimen_002,B12,B12,24,alexa.fluor.488,29602,1.327358934,2.057856209,2.742725131,2.055078353,2.153243499,0.29816383,0.001732984
4,Specimen_002,B12,B12,24,apc,29602,1.544564109,2.266043456,2.964872203,2.257504455,2.353416475,0.294857356,0.001713766
4,Specimen_002,B12,B12,24,buv.496,29602,2.187774445,2.858477057,3.546997687,2.87796328,2.98375912,0.302481125,0.001758076
4,Specimen_002,B12,B12,24,fsc,29602,2.00638044,2.852699472,3.646195831,2.851227953,2.980237936,0.343109187,0.001994214
4,Specimen_002,B12,B12,24,pe,29602,1.399154329,2.078057848,2.726751627,2.070845392,2.15690687,0.280126321,0.001628146
4,Specimen_002,B12,B12,24,percp.cy5.5,29602,1.921686475,2.700054386,3.411661787,2.702015952,2.804985726,0.304523856,0.001769949
4,Specimen_002,B12,B12,24,ssc,29602,1.917768002,2.629664392,3.291590826,2.642456096,2.733355636,0.282297528,0.001640766
4,Specimen_002,B2,B02,14,alexa.fluor.488,29369,1.397940009,2.113943352,2.814247596,2.118487946,2.217691502,0.297267899,0.001734616
4,Specimen_002,B2,B02,14,apc,29369,1.417637737,2.139564295,2.869818208,2.136056308,2.2351354,0.298566898,0.001742196
4,Specimen_002,B2,B02,14,buv.496,29369,2.147119599,2.860421871,3.603899667,2.890200796,3.009305788,0.318326977,0.0018575
4,Specimen_002,B2,B02,14,fsc,29369,2.11058971,2.917967394,3.705812406,2.91700248,3.041007047,0.334883906,0.001954113
4,Specimen_002,B2,B02,14,pe,29369,1.353723936,1.998999958,2.644340093,1.98584867,2.065920649,0.269625637,0.001573318
4,Specimen_002,B2,B02,14,percp.cy5.5,29369,1.858837851,2.597969275,3.307923704,2.601924728,2.701924092,0.298594301,0.001742356
4,Specimen_002,B2,B02,14,ssc,29369,1.976579219,2.669781615,3.348450902,2.689392614,2.781996118,0.28248815,0.001648374
4,Specimen_002,B3,B03,15,alexa.fluor.488,15830,1.423245874,2.126293791,2.790636962,2.130068591,2.215788988,0.276670111,0.002198983
4,Specimen_002,B3,B03,15,apc,15830,1.544564109,2.227835295,2.906798178,2.224134866,2.308462239,0.275085145,0.002186385
4,Specimen_002,B3,B03,15,buv.496,15830,2.149619357,2.724881812,3.391392127,2.758743264,2.851212939,0.278473362,0.002213315
4,Specimen_002,B3,B03,15,fsc,15830,2.0952391,2.917127192,3.696744192,2.915510347,3.032607514,0.325635732,0.002588163
4,Specimen_002,B3,B03,15,pe,15830,1.426998951,2.089940399,2.728102064,2.078229504,2.155899673,0.266473448,0.002117939
4,Specimen_002,B3,B03,15,percp.cy5.5,15830,1.99343623,2.70969387,3.37616619,2.713187221,2.797944473,0.274559056,0.002182204
4,Specimen_002,B3,B03,15,ssc,15830,2.028367884,2.666985718,3.288081469,2.688601282,2.764615954,0.255119335,0.002027696
4,Specimen_002,B4,B04,16,alexa.fluor.488,12910,1.540954809,2.282168778,2.999021736,2.298003371,2.39563747,0.292322385,0.002572758
4,Specimen_002,B4,B04,16,apc,12910,1.657055867,2.362482492,3.081246454,2.368445147,2.460950352,0.285370555,0.002511574
4,Specimen_002,B4,B04,16,buv.496,12910,2.159476942,2.690408735,3.378341556,2.735452656,2.832392354,0.282994426,0.002490662
4,Specimen_002,B4,B04,16,fsc,12910,2.223755438,3.080698605,3.910993448,3.084302512,3.209987024,0.336776691,0.002964005
4,Specimen_002,B4,B04,16,pe,12910,1.523356193,2.24583331,2.947732618,2.245358705,2.335026188,0.284009728,0.002499598
4,Specimen_002,B4,B04,16,percp.cy5.5,12910,2.108903128,2.860188224,3.583935203,2.878993381,2.974052947,0.287542662,0.002530691
4,Specimen_002,B4,B04,16,ssc,12910,2.138302698,2.824125834,3.511582591,2.858620617,2.949631487,0.277029541,0.002438164
4,Specimen_002,B5,B05,17,alexa.fluor.488,18672,1.113943352,1.86332286,2.543757723,1.847895755,1.947783925,0.304224975,0.002226381
4,Specimen_002,B5,B05,17,apc,18672,1.405175548,2.17102398,2.884319494,2.156966265,2.257476953,0.303586937,0.002221711
4,Specimen_002,B5,B05,17,buv.496,18672,2.255296619,3.056542807,3.798471792,3.059011514,3.194431135,0.349284572,0.002556136
4,Specimen_002,B5,B05,17,fsc,18672,1.672836436,2.610021018,3.448799019,2.606241129,2.757307424,0.373666826,0.00273457
4,Specimen_002,B5,B05,17,pe,18672,1.265525342,1.893151184,2.476831611,1.876730967,1.950064733,0.259323242,0.001897781
4,Specimen_002,B5,B05,17,percp.cy5.5,18672,1.728353782,2.561995301,3.290591043,2.546453769,2.651815419,0.31366033,0.002295431
4,Specimen_002,B5,B05,17,ssc,18672,1.648360011,2.417056299,3.11117847,2.416282291,2.516339858,0.300427718,0.002198592
4,Specimen_002,B6,B06,18,alexa.fluor.488,19357,1.183269844,1.92556991,2.586305935,1.907154036,2.002655751,0.297423536,0.002137747
4,Specimen_002,B6,B06,18,apc,19357,1.453012407,2.210372054,2.913124797,2.196664104,2.293355451,0.297359481,0.002137287
4,Specimen_002,B6,B06,18,buv.496,19357,2.231189128,2.983752557,3.707082793,2.990673318,3.113846094,0.330361526,0.002374491
4,Specimen_002,B6,B06,18,fsc,19357,1.82555592,2.689024559,3.463385247,2.683616312,2.816295931,0.350652667,0.002520334
4,Specimen_002,B6,B06,18,pe,19357,1.30297994,1.957319894,2.555771369,1.93792099,2.013778492,0.264556066,0.00190151
4,Specimen_002,B6,B06,18,percp.cy5.5,19357,1.811239773,2.608526034,3.304221164,2.596839938,2.694906327,0.300578212,0.002160421
4,Specimen_002,B6,B06,18,ssc,19357,1.728353782,2.469822016,3.147212417,2.472214292,2.565444499,0.288367818,0.002072659
4,Specimen_002,B7,B07,19,alexa.fluor.488,56243,1.397940009,2.145351817,2.840419778,2.148194807,2.254647065,0.309942956,0.001306916
4,Specimen_002,B7,B07,19,apc,56243,1.579783597,2.304361273,3.010164215,2.302839554,2.405382453,0.304073521,0.001282166
4,Specimen_002,B7,B07,19,buv.496,56243,2.194569851,2.962804824,3.711069589,2.978089386,3.100723103,0.328201737,0.001383906
4,Specimen_002,B7,B07,19,fsc,56243,2.131618645,2.935406484,3.699972939,2.937033949,3.063005351,0.338493327,0.001427302
4,Specimen_002,B7,B07,19,pe,56243,1.453165383,2.13446397,2.784895334,2.13155394,2.222248157,0.286607964,0.00120852
4,Specimen_002,B7,B07,19,percp.cy5.5,56243,2.003245055,2.768453098,3.483729899,2.77630672,2.885073834,0.312016603,0.001315659
4,Specimen_002,B7,B07,19,ssc,56243,1.976579219,2.712860065,3.413425507,2.728054415,2.829769425,0.298602883,0.001259099
4,Specimen_002,B8,B08,20,alexa.fluor.488,49604,1.435366507,2.147676324,2.82314806,2.149282125,2.247065992,0.295722667,0.00132778
4,Specimen_002,B8,B08,20,apc,49604,1.612359938,2.304361273,2.997421344,2.303994909,2.399116339,0.291491379,0.001308782
4,Specimen_002,B8,B08,20,buv.496,49604,2.185485488,2.884024623,3.593261696,2.904533583,3.013406575,0.306471549,0.001376042
4,Specimen_002,B8,B08,20,fsc,49604,2.155578937,2.926938921,3.676616771,2.927416255,3.046078434,0.326872884,0.001467643
4,Specimen_002,B8,B08,20,pe,49604,1.48967728,2.139721695,2.777738469,2.138111695,2.221885813,0.274582004,0.00123286
